Playback,UnitQuaternion.z,UnitQuaternion.y,UnitQuaternion.x,UnitQuaternion.w
0.1802579999999807,-0.01578762,0.8041722,0.1055945,0.5847287
0.18858899999997902,-0.01523889,0.8043392,0.105419,0.5845453
0.1969209999999748,-0.01481507,0.8044765,0.1051673,0.5844125
0.20525199999997312,-0.01406351,0.8047758,0.1047631,0.5840915
0.21358400000002575,-0.01351098,0.8049072,0.1044396,0.5839813
0.22191500000002407,-0.01301827,0.8050376,0.1040448,0.5838833
0.23024700000001985,-0.0124909,0.8051371,0.1036042,0.583836
0.23857800000001816,-0.01184341,0.8051593,0.1031343,0.583902
0.24691000000001395,-0.01146867,0.8051454,0.1028192,0.5839842
0.25524100000001226,-0.01094934,0.8051298,0.1024153,0.5840867
0.26357300000000805,-0.0102821,0.8051205,0.1018947,0.5842027
0.27190400000000636,-0.00983301,0.8051336,0.1014544,0.584269
0.28023600000000215,-0.0094766,0.8052079,0.1010903,0.5842356
0.28856799999999794,-0.00910111,0.8052505,0.1007405,0.5842432
0.29689899999999625,-0.00872296,0.8052492,0.1003836,0.5843122
0.30523099999999204,-0.00835676,0.8051594,0.09999666,0.5845076
0.31356199999999035,-0.00806733,0.8050934,0.09969123,0.5846548
0.32189399999998614,-0.00775015,0.8050018,0.09934249,0.5848446
0.33022499999998445,-0.00741762,0.804881,0.09894847,0.585082
0.33855699999998023,-0.00715734,0.8047639,0.09857792,0.5853088
0.34688799999997855,-0.00685315,0.8047176,0.098027,0.5854685
0.35521999999997433,-0.00652025,0.8047257,0.09754687,0.5855414
0.36355099999997265,-0.00616615,0.8047644,0.09708473,0.5855688
0.3718830000000253,-0.00576947,0.8048239,0.09645064,0.5855958
0.3802140000000236,-0.00551896,0.8049046,0.09597508,0.5855654
0.3885460000000194,-0.00526886,0.8049896,0.09548487,0.5855311
0.3968770000000177,-0.00469005,0.8051196,0.09436492,0.5855389
0.4052090000000135,-0.00420602,0.8052428,0.09370549,0.5854789
0.4135400000000118,-0.00388276,0.8053498,0.093121,0.5854273
0.4218720000000076,-0.00363898,0.8054731,0.09276844,0.5853152
0.4302030000000059,-0.00343185,0.8056216,0.09253942,0.5851484
0.4385350000000017,-0.00321724,0.8058245,0.09230973,0.5849064
0.446866,-0.0029406,0.8060384,0.09210066,0.584646
0.4551979999999958,-0.00261678,0.8062836,0.09192713,0.5843367
0.46352999999999156,-0.00228612,0.8065598,0.09184303,0.58397
0.47186099999998987,-0.00220748,0.8067843,0.09199811,0.5836356
0.48019299999998566,-0.00232922,0.8069185,0.09251688,0.5833676
0.48852399999998397,-0.00244612,0.8070071,0.09309833,0.5831521
0.49685599999997976,-0.00260977,0.8070515,0.09380724,0.5829762
0.5051869999999781,-0.00299209,0.8070095,0.09492611,0.5828515
0.5135189999999739,-0.00330613,0.8069636,0.09576858,0.5827755
0.5218499999999722,-0.00361621,0.8069168,0.09659497,0.582702
0.5301820000000248,-0.00444605,0.8066814,0.09875558,0.5826601
0.5385130000000231,-0.00492432,0.8064193,0.1003145,0.5827527
0.5468450000000189,-0.00522306,0.8060778,0.1016158,0.582997
0.5551760000000172,-0.0054773,0.8057072,0.1025717,0.5833395
0.563508000000013,-0.00567791,0.805362,0.1032356,0.583697
0.5718390000000113,-0.00573789,0.8052007,0.1034197,0.5838864
0.5801710000000071,-0.00579788,0.8050392,0.1036038,0.5840759
0.5885020000000054,-0.00584628,0.8048245,0.1037097,0.5843523
0.5968340000000012,-0.00574578,0.8044967,0.1031869,0.584897
0.6051649999999995,-0.0053761,0.8047097,0.1008735,0.5850111
0.6134969999999953,-0.00519193,0.8049077,0.09889211,0.5850787
0.6218279999999936,-0.00495968,0.8053665,0.0966158,0.5848295
0.6301599999999894,-0.00478498,0.8057393,0.09437092,0.5846841
0.6384919999999852,-0.00463259,0.806107,0.09200168,0.584556
0.6468229999999835,-0.00447825,0.806482,0.08950359,0.5844278
0.6551549999999793,-0.00420987,0.806797,0.08710453,0.5843576
0.6634859999999776,-0.00400929,0.8070223,0.084595,0.5844164
0.6718179999999734,-0.00374321,0.8071522,0.08220001,0.5845807
0.6801489999999717,-0.00341152,0.8071936,0.07998031,0.5848334
0.6884810000000243,-0.00314979,0.8071563,0.07798872,0.5851552
0.6968120000000226,-0.00267937,0.8070391,0.07600191,0.5855804
0.7051440000000184,-0.00222224,0.8068877,0.07427143,0.5860129
0.7134750000000167,-0.00184331,0.8067319,0.07275968,0.5864182
0.7218070000000125,-0.00133103,0.8063289,0.07106644,0.587181
0.7301380000000108,-0.00090849,0.8059925,0.06962182,0.5878164
0.7384700000000066,-0.00058301,0.8056227,0.06828713,0.5884799
0.7468010000000049,-0.0003461,0.805209,0.06700165,0.5891936
