Playback,UnitQuaternion.z,UnitQuaternion.y,UnitQuaternion.x,UnitQuaternion.w
0.022008000000028005,-0.03279253,0.8000665,0.00942321,0.5989403
0.030339000000026317,-0.03311291,0.799588,0.00976986,0.5995557
0.038671000000022104,-0.03344584,0.7991545,0.01005448,0.6001104
0.047002000000020416,-0.03373823,0.7987273,0.01039134,0.6006568
0.055334000000016204,-0.03396048,0.7983856,0.01071591,0.6010926
0.06366500000001452,-0.03404816,0.7981657,0.01088498,0.6013767
0.0719970000000103,-0.03406041,0.7980133,0.01096518,0.6015766
0.08032900000000609,-0.03384349,0.7978159,0.01097767,0.6018503
0.0886600000000044,-0.03329431,0.7975221,0.01101902,0.6022695
0.09699200000000019,-0.0326346,0.7971736,0.0111257,0.6027648
0.1053229999999985,-0.03193203,0.7968265,0.01117689,0.6032602
0.11365499999999429,-0.03140213,0.796528,0.01135787,0.6036787
0.1219859999999926,-0.03077943,0.7962244,0.01142777,0.6041099
0.1303179999999884,-0.03024715,0.7959619,0.01147276,0.6044818
0.1386489999999867,-0.02975114,0.7957157,0.01150778,0.6048297
0.1469809999999825,-0.02841157,0.7952804,0.01143804,0.6054677
0.1553119999999808,-0.02731155,0.7950244,0.0111447,0.6058598
0.16364399999997659,-0.02628039,0.7948107,0.01075828,0.6061927
0.1719749999999749,-0.02518804,0.7945988,0.01029112,0.6065248
0.18030700000002753,-0.02372548,0.7943296,0.00964698,0.6069469
0.18863800000002584,-0.02232658,0.7940012,0.00905696,0.6074386
0.19697000000002163,-0.02098582,0.7936044,0.00853855,0.6080121
0.20530100000001994,-0.01968314,0.793191,0.00813319,0.6086005
0.21363300000001573,-0.01839831,0.7928127,0.00787924,0.6091367
0.22196400000001404,-0.017393,0.7925439,0.00768409,0.6095182
0.23029600000000983,-0.0164176,0.7922863,0.00749524,0.6098826
0.23862700000000814,-0.01416782,0.7916622,0.00725859,0.6107516
0.24695900000000393,-0.01266963,0.7912058,0.00712249,0.6113774
0.2552909999999997,-0.01144175,0.7906498,0.0070131,0.6121216
0.263621999999998,-0.0102961,0.7902368,0.0070605,0.6126744
0.2719539999999938,-0.00927868,0.7898389,0.00709938,0.6132031
0.2802849999999921,-0.00825723,0.789441,0.00706164,0.6137302
0.2886169999999879,-0.00694671,0.7890295,0.00677101,0.6142787
0.2969479999999862,-0.00551842,0.7886547,0.00641346,0.6147782
