Playback,UnitQuaternion.z,UnitQuaternion.y,UnitQuaternion.x,UnitQuaternion.w
0.12183700000002773,-0.0449371,-0.08795846,-0.00023279,0.99511
0.13016800000002604,-0.04512586,-0.09221348,0.00019633,0.9947162
0.13850000000002183,-0.04509876,-0.09547629,0.00047983,0.9944094
0.14683100000002014,-0.04499945,-0.09842265,0.00074355,0.9941265
0.15516300000001593,-0.04479032,-0.1021338,0.00096606,0.9937614
0.16349400000001424,-0.04471387,-0.1038312,0.00111515,0.9935887
0.17182600000001003,-0.0446636,-0.1051484,0.00125175,0.9934523
0.18015700000000834,-0.04461327,-0.1064653,0.00138833,0.9933141
0.18848900000000413,-0.04442464,-0.1097562,0.00168254,0.9929639
0.19682000000000244,-0.04403739,-0.1137177,0.00203337,0.9925346
0.20515199999999822,-0.04358322,-0.1185146,0.00235548,0.9919926
0.213483999999994,-0.04326759,-0.1235496,0.0026842,0.9913911
0.22181499999999232,-0.04280056,-0.1276163,0.00291048,0.9908955
0.2301469999999881,-0.04245763,-0.1307845,0.00315071,0.9904963
0.23847799999998642,-0.04220295,-0.1336036,0.00339966,0.99013
0.2468099999999822,-0.04207455,-0.1360382,0.00365929,0.989803
0.2551409999999805,-0.04184663,-0.1398771,0.00409113,0.9892758
0.2634729999999763,-0.04161584,-0.1448012,0.00486991,0.9885732
0.2718039999999746,-0.04151734,-0.1488075,0.00566856,0.987978
0.28013600000002725,-0.04145022,-0.1525114,0.00639448,0.9874114
0.28846700000002556,-0.04126135,-0.1564418,0.00719416,0.9867988
0.29679900000002135,-0.04118569,-0.1600717,0.00807984,0.9862127
0.30513000000001966,-0.04110042,-0.1635006,0.00896878,0.9856459
0.31346200000001545,-0.04095696,-0.1667196,0.00983086,0.9851043
0.32179300000001376,-0.04088218,-0.1712301,0.01108712,0.98432
0.33012500000000955,-0.04090121,-0.1746279,0.01213894,0.9837098
0.33845600000000786,-0.04098906,-0.177807,0.01310966,0.983124
0.34678800000000365,-0.04117149,-0.1811195,0.01403993,0.9824986
0.35511900000000196,-0.04151681,-0.1849871,0.01509117,0.9817477
0.36345099999999775,-0.04170283,-0.1881739,0.0157382,0.9811237
0.37178299999999354,-0.04181729,-0.1913211,0.01627701,0.9805012
0.38011399999999185,-0.04186111,-0.1946045,0.01675712,0.9798449
0.38844599999998763,-0.0415694,-0.1983187,0.01704236,0.9791074
0.39677699999998595,-0.04123322,-0.2016058,0.01710896,0.9784489
0.40510899999998173,-0.04085866,-0.2047478,0.01700799,0.9778137
0.41343999999998005,-0.04044329,-0.2079162,0.01676241,0.9771664
0.42177199999997583,-0.04001976,-0.2115081,0.01653305,0.9764166
0.43010299999997414,-0.03959608,-0.2142679,0.01625935,0.9758366
0.4384350000000268,-0.03917999,-0.2169165,0.01597081,0.9752728
0.4467660000000251,-0.03877665,-0.2195252,0.01566564,0.97471
0.4550980000000209,-0.03832901,-0.2214557,0.01540455,0.9742951
0.4634290000000192,-0.03787105,-0.223228,0.0151537,0.9739124
0.471761000000015,-0.03714472,-0.2265631,0.01470848,0.9731768
0.4800920000000133,-0.03597975,-0.2312164,0.01390601,0.9721374
0.4884240000000091,-0.03502728,-0.235195,0.01301774,0.9712296
0.4967550000000074,-0.03449327,-0.2378448,0.01251655,0.9706098
0.5050870000000032,-0.03407909,-0.2399331,0.01219369,0.9701145
0.5134180000000015,-0.03374641,-0.241527,0.01202435,0.9697326
0.5217499999999973,-0.03327699,-0.2436922,0.01185063,0.9692091
0.5300809999999956,-0.03246843,-0.2467428,0.01170457,0.9684662
0.5384129999999914,-0.03145246,-0.2495997,0.01164643,0.9677681
0.5467449999999872,-0.03044927,-0.2521021,0.01164866,0.9671513
0.5550759999999855,-0.02962937,-0.254307,0.01157266,0.9666003
0.5634079999999813,-0.02893854,-0.2561755,0.01153406,0.9661282
0.5717389999999796,-0.02843047,-0.2578069,0.01149023,0.9657097
0.5800709999999754,-0.02814576,-0.2592036,0.01142687,0.9653449
0.5884019999999737,-0.02766052,-0.2613656,0.0114807,0.9647752
0.5967340000000263,-0.02731971,-0.2635565,0.01169313,0.9641861
0.6050650000000246,-0.02708897,-0.2655562,0.01194944,0.9636406
0.6133970000000204,-0.02684236,-0.2675838,0.01221972,0.9630831
0.6217280000000187,-0.02662807,-0.2696058,0.01253758,0.9625209
0.6300600000000145,-0.02645168,-0.2713044,0.01277472,0.9620452
0.6383910000000128,-0.02627951,-0.2729513,0.01300788,0.9615809
0.6467230000000086,-0.02609528,-0.2746434,0.01328597,0.9611002
0.6550540000000069,-0.02581439,-0.2766525,0.01368461,0.9605258
0.6633860000000027,-0.02545537,-0.2789979,0.01415883,0.9598498
0.671717000000001,-0.02499087,-0.2815014,0.01469629,0.9591228
0.6800489999999968,-0.02446565,-0.2838244,0.01521792,0.9584433
0.6883799999999951,-0.02405511,-0.2858258,0.01549782,0.9578543
0.6967119999999909,-0.02358793,-0.2878183,0.01574996,0.957265
0.7050429999999892,-0.02315923,-0.2897891,0.0160356,0.9566759
0.713374999999985,-0.02281907,-0.2917252,0.01639125,0.9560894
0.7217069999999808,-0.02252311,-0.2929162,0.01655831,0.9557294
0.7300379999999791,-0.0222272,-0.2941056,0.01672508,0.955368
0.7383699999999749,-0.02198864,-0.2958446,0.01712046,0.9548295
0.7467009999999732,-0.02173953,-0.2977576,0.01752421,0.9542331
0.7550330000000258,-0.0213789,-0.2999642,0.01796592,0.9535417
0.7633640000000241,-0.02096541,-0.3016228,0.01830102,0.9530211
0.7716960000000199,-0.02057318,-0.3028812,0.01854398,0.9526258
0.7800270000000182,-0.01980623,-0.3046249,0.01890882,0.9520788
0.788359000000014,-0.01895948,-0.3063356,0.01912648,0.9515426
0.7966900000000123,-0.01834057,-0.3077169,0.01926881,0.951106
0.8050220000000081,-0.01779114,-0.3090121,0.01928725,0.9506961
0.8133530000000064,-0.01730119,-0.310218,0.01914746,0.9503151
0.8216850000000022,-0.01690734,-0.3112192,0.01892305,0.9499993
0.8300160000000005,-0.01663889,-0.3119697,0.01864347,0.9497634
0.8383479999999963,-0.01631075,-0.3126791,0.01831298,0.9495422
0.8466789999999946,-0.01588296,-0.3133488,0.01792842,0.949336
0.8550109999999904,-0.01563055,-0.3138827,0.0176672,0.9491687
0.8633419999999887,-0.01535487,-0.314483,0.0173876,0.9489796
0.8716739999999845,-0.01497866,-0.3152959,0.01703855,0.9487222
0.8800059999999803,-0.01439409,-0.3161706,0.01664672,0.9484471
0.8883369999999786,-0.01401996,-0.3168032,0.01651867,0.9482438
0.8966689999999744,-0.01381724,-0.3173791,0.01637021,0.9480568
0.9049999999999727,-0.0135425,-0.3180385,0.01629173,0.9478411
0.9133320000000253,-0.0131249,-0.3188239,0.0163308,0.9475824
0.9216630000000237,-0.01288399,-0.3194128,0.01628933,0.9473881
0.9299950000000194,-0.01250492,-0.3201351,0.01629728,0.9471492
0.9383260000000178,-0.01192024,-0.3210556,0.0163825,0.9468436
0.9466580000000135,-0.01125543,-0.321999,0.01652638,0.9465289
0.9549890000000119,-0.01064751,-0.3226894,0.01668769,0.9462979
0.9633210000000076,-0.01036199,-0.3233972,0.01688975,0.9460558
0.971652000000006,-0.01007831,-0.3241489,0.01708626,0.9457981
0.9799840000000017,-0.0097527,-0.3249153,0.01727616,0.945535
0.988315,-0.0095301,-0.3254519,0.01751321,0.9453484
0.9966469999999958,-0.00927709,-0.3260481,0.01784698,0.9451392
1.0049779999999942,-0.00896493,-0.3267378,0.01832761,0.9448948
1.01330999999999,-0.0085493,-0.3275415,0.01904003,0.9446063
1.0216409999999883,-0.00839593,-0.3280901,0.01960178,0.9444057
1.029972999999984,-0.00835873,-0.3284896,0.02019238,0.9442548
1.0383049999999798,-0.00853992,-0.3287408,0.02069534,0.9441548
1.0466359999999781,-0.00899713,-0.328763,0.0210216,0.9441356
1.054967999999974,-0.00941272,-0.3285507,0.02112784,0.9442031
1.0632989999999722,-0.00986032,-0.3281676,0.0211981,0.9443302
1.0716310000000249,-0.01037984,-0.3271514,0.02113334,0.9446786
1.0799620000000232,-0.01057521,-0.3254346,0.02089426,0.9452745
1.088294000000019,-0.01062982,-0.3239598,0.02067145,0.9457853
1.0966250000000173,-0.01079651,-0.3226292,0.02049704,0.9462419
1.104957000000013,-0.01098261,-0.3212763,0.02035477,0.9467031
1.1132880000000114,-0.01118038,-0.3197981,0.02028922,0.9472025
1.1216200000000072,-0.01133938,-0.3179437,0.02017486,0.9478271
1.1299510000000055,-0.01142993,-0.3160849,0.02013929,0.9484482
1.1382830000000013,-0.01143963,-0.3143659,0.02018427,0.9490184
1.1466139999999996,-0.01137837,-0.3127261,0.02021763,0.94956
1.1549459999999954,-0.01115514,-0.3110959,0.02013732,0.9500997
1.1632769999999937,-0.01102041,-0.3097253,0.01997506,0.9505524
1.1716089999999895,-0.01092497,-0.3085622,0.01978091,0.9509357
1.1799399999999878,-0.01081909,-0.3077287,0.01957936,0.9512112
1.1882719999999836,-0.01079705,-0.3067504,0.01936315,0.9515318
1.1966029999999819,-0.01084392,-0.3055916,0.01913667,0.9519086
1.2049349999999777,-0.0108787,-0.3043532,0.01896791,0.9523082
1.2132669999999735,-0.01103242,-0.3035221,0.01899077,0.9525713
1.2215979999999718,-0.01116301,-0.302611,0.01901847,0.952859
1.2299300000000244,-0.01122485,-0.3018021,0.0190906,0.9531134
1.2382610000000227,-0.01122993,-0.3011409,0.01922364,0.9533198
1.2465930000000185,-0.011281,-0.300547,0.01941945,0.9535025
1.2549240000000168,-0.01131429,-0.2998986,0.01973798,0.9536998
1.2632560000000126,-0.01133926,-0.2992413,0.02018385,0.9538966
1.271587000000011,-0.01137623,-0.2986289,0.02066047,0.9540778
1.2799190000000067,-0.01145999,-0.2980005,0.02112395,0.9542632
1.288250000000005,-0.01140538,-0.2972365,0.02172353,0.9544886
1.2965820000000008,-0.01129305,-0.2964311,0.0223287,0.9547264
1.304912999999999,-0.01116591,-0.2956522,0.02285875,0.9549568
1.3132449999999949,-0.01093951,-0.2949696,0.02326561,0.9551607
