Playback,UnitQuaternion.z,UnitQuaternion.y,UnitQuaternion.x,UnitQuaternion.w
0.096841999999981,0.01593572,0.7576689,0.01334917,0.6523079
0.10517399999997679,0.01709978,0.7589927,0.01166946,0.6507698
0.1135049999999751,0.01829413,0.7604532,0.00995299,0.6490587
0.12183700000002773,0.01943789,0.7619658,0.00835983,0.6472715
0.13016800000002604,0.02052545,0.7632821,0.00699217,0.6457013
0.13850000000002183,0.02131227,0.7644489,0.00593028,0.6443047
0.14683200000001762,0.02200786,0.7656406,0.00490645,0.6428733
0.15516300000001593,0.02264766,0.7669212,0.00384977,0.64133
0.16349500000001171,0.02325255,0.7682083,0.00282409,0.6397713
0.17182600000001003,0.02378206,0.7694842,0.00198228,0.6382198
0.1801580000000058,0.02427691,0.7707589,0.00129683,0.6366629
0.18848900000000413,0.0247436,0.7720407,0.0007481,0.6350909
0.1968209999999999,0.02507873,0.7733645,0.00018253,0.6334653
0.20515199999999822,0.02533236,0.7745753,-0.00016277,0.6319742
0.213483999999994,0.02550132,0.7757062,-0.00041072,0.6305785
0.22181499999999232,0.02558872,0.7767412,-0.00058785,0.6292996
0.2301469999999881,0.02562113,0.7772803,-0.00059807,0.6286322
0.23847799999998642,0.02565352,0.7778188,-0.00060828,0.6279646
0.2468099999999822,0.02563247,0.7791414,-0.00058776,0.6263236
0.2551409999999805,0.0254491,0.7813784,-0.00021922,0.6235383
0.2634729999999763,0.02533081,0.7824571,7.875e-05,0.622189
0.2718039999999746,0.02525447,0.7834001,0.00026553,0.6210043
0.28013600000002725,0.02518615,0.7843767,0.00045309,0.6197731
0.28846700000002556,0.02511121,0.7854522,0.00067855,0.6184123
0.29679900000002135,0.0250061,0.7863026,0.00080761,0.6173349
0.30513100000001714,0.02490416,0.7872511,0.0008585,0.6161288
0.31346200000001545,0.02473591,0.7881931,0.00079782,0.6149302
0.32179400000001124,0.0244824,0.789062,0.00064937,0.6138253
0.33012500000000955,0.02430345,0.7900066,0.00057595,0.6126161
0.33845700000000534,0.02409383,0.7909009,0.00037379,0.6114697
0.34678800000000365,0.02381368,0.7917989,0.000156,0.6103175
0.35511999999999944,0.02338944,0.7927531,1.795e-05,0.609094
0.36345099999999775,0.0230138,0.7937039,-1.641e-05,0.6078688
0.37178299999999354,0.0226158,0.7945943,1.127e-05,0.6067193
0.38011399999999185,0.02221809,0.7954028,8.188e-05,0.6056738
0.38844599999998763,0.02191169,0.7960182,0.00016255,0.604876
