Playback,UnitQuaternion.z,UnitQuaternion.y,UnitQuaternion.x,UnitQuaternion.w
0.021583000000021002,-0.02948993,0.8312767,0.04219091,0.5534703
0.029890000000023065,-0.02952113,0.833087,0.04167732,0.550779
0.03819600000002765,-0.02967291,0.8351595,0.04113298,0.5476643
0.04650299999997287,-0.02992946,0.8370729,0.04071656,0.5447526
0.05480899999997746,-0.03023946,0.8390377,0.04036634,0.5417305
0.06311599999997952,-0.03061198,0.8413218,0.04009219,0.5381758
0.07142299999998158,-0.03122985,0.8435512,0.04006153,0.534641
0.07972899999998617,-0.03168806,0.8456736,0.04012711,0.5312456
0.08803599999998823,-0.03216948,0.8478203,0.04019122,0.5277788
0.09639199999998027,-0.03277629,0.8500757,0.04019496,0.5241006
0.10472399999997606,-0.03330517,0.8522609,0.0401317,0.5205109
0.11305499999997437,-0.03366433,0.8538417,0.04012606,0.517891
0.121387000000027,-0.03395469,0.8551764,0.04014375,0.5156634
0.1297180000000253,-0.0344648,0.8573161,0.04012379,0.5120658
0.1380500000000211,-0.03552018,0.8611676,0.04019396,0.5054832
0.1463810000000194,-0.0363121,0.8637545,0.04041728,0.5009753
0.15473800000000892,-0.03696636,0.8659188,0.04067388,0.4971557
0.16309400000000096,-0.03759249,0.8681014,0.04097896,0.493262
0.17142599999999675,-0.03839032,0.8705317,0.04131303,0.4888702
0.17975699999999506,-0.03895607,0.872623,0.04165322,0.4850532
0.18808899999999085,-0.03947384,0.8747543,0.04202329,0.4811244
0.19641999999998916,-0.04006745,0.8774049,0.04249501,0.4761821
0.20475199999998495,-0.04054172,0.8799691,0.0429868,0.4713417
0.21308299999998326,-0.04070598,0.8824258,0.04336096,0.4666773
0.22141499999997905,-0.04066772,0.8849219,0.04364347,0.4619033
0.22974599999997736,-0.04046023,0.887522,0.04384518,0.4568865
0.23807799999997314,-0.04012514,0.8901243,0.04408395,0.4518024
0.2464350000000195,-0.03970799,0.8925288,0.0441772,0.4470616
0.2547660000000178,-0.03921143,0.8949619,0.04419889,0.4422129
0.2631230000000073,-0.0385785,0.8976482,0.04415799,0.4367946
0.27147899999999936,-0.03811852,0.8993161,0.04406733,0.4334
0.27981099999999515,-0.0376593,0.9009663,0.04397629,0.4300088
0.28814199999999346,-0.03630631,0.905444,0.04356315,0.4206606
0.29647399999998925,-0.03541688,0.9078309,0.04319575,0.4155993
