Playback,UnitQuaternion.z,UnitQuaternion.y,UnitQuaternion.x,UnitQuaternion.w
0.13850000000002183,-0.1041545,0.8344253,-0.04102335,0.5396327
0.14683100000002014,-0.1043627,0.8347774,-0.04023823,0.5391068
0.15516300000001593,-0.1046784,0.8350023,-0.03960841,0.5387437
0.16349400000001424,-0.1050229,0.8351679,-0.03913577,0.5384545
0.17182600000001003,-0.1053609,0.8352997,-0.03882911,0.538206
0.18015700000000834,-0.1055363,0.8353776,-0.03873027,0.5380579
0.18848900000000413,-0.1057117,0.8354554,-0.0386314,0.5379097
0.19682000000000244,-0.1060086,0.8355426,-0.03854962,0.5377218
0.20515199999999822,-0.1065463,0.8356169,-0.03851963,0.5375021
0.21348299999999654,-0.1070104,0.8355423,-0.03859389,0.5375206
0.22181499999999232,-0.1073059,0.8354627,-0.03863326,0.5375826
0.23014599999999064,-0.1075157,0.8353583,-0.03863624,0.5377027
0.23847799999998642,-0.1076548,0.8352008,-0.03861329,0.5379212
0.2468099999999822,-0.1078303,0.835034,-0.03859838,0.5381461
0.2551409999999805,-0.1079557,0.8348377,-0.03858582,0.538426
0.2634729999999763,-0.1080551,0.8346122,-0.03857915,0.5387563
0.2718039999999746,-0.1081595,0.8343614,-0.03859195,0.5391227
0.28013600000002725,-0.1081522,0.8340917,-0.03870544,0.5395332
0.28846700000002556,-0.1082705,0.8338475,-0.0387616,0.5398828
0.29679900000002135,-0.108381,0.8336141,-0.03887282,0.5402129
0.30513000000001966,-0.1084304,0.8333914,-0.039086,0.5405312
0.31346200000001545,-0.108428,0.8332271,-0.03933942,0.5407665
0.32179300000001376,-0.1084127,0.833036,-0.03958675,0.5410459
0.33012500000000955,-0.1084087,0.8328617,-0.03979746,0.5412995
0.33845600000000786,-0.1084385,0.832745,-0.03994477,0.5414624
0.34678800000000365,-0.1084682,0.8326281,-0.04009209,0.5416251
0.35511900000000196,-0.1086127,0.8322621,-0.04064623,0.5421171
0.36345099999999775,-0.1087014,0.8320705,-0.04098464,0.5423679
0.37178199999999606,-0.1088685,0.8318739,-0.04136581,0.5426071
0.38011399999999185,-0.1090323,0.8317543,-0.04181847,0.5427228
